nom_estab,nombre_act,telefono,latitud,longitud,codigo_act,municipio
CENTRO DE SALUD DE SANTA ISABEL CHOLULA,Hospitales generales del sector público,2217130425,18.99810987,-98.37385255,622112,Santa Isabel Cholula
CENTRO DE SALUD DE TLANCUALPICAN,Clínicas de consultorios médicos del sector público,2751091290,18.43013502,-98.70111211,621116,Chiautla
CENTRO DE SALUD DOS NUCLEO BASICO DE ATZINGO,Clínicas de consultorios médicos del sector público,7979773628,19.97774302,-97.96768761,621116,Zacatlán
CENTRO DE SALUD DOS NUCLEOS BASICO SAN HIPOLITO XOCHILTENANGO,Clínicas de consultorios médicos del sector público,2232754282,18.93743381,-97.8746317,621116,Tepeaca
CENTRO DE SALUD DOS NUCLEOS BASICOS SANTIAGO ACATLAN.,Clínicas de consultorios médicos del sector público,2224299678,18.99624618,-97.92779985,621116,Tepeaca
CENTRO DE SALUD LOMAS DE SAN MIGUEL,Clínicas de consultorios médicos del sector público,2222163664,18.99084715,-98.17930053,621116,Puebla
CENTRO DE SALUD NUCLEO BASICO,Clínicas de consultorios médicos del sector público,2225876318,19.06706592,-97.94199076,621116,Acajete
CENTRO DE SALUD RURAL,Clínicas de consultorios médicos del sector público,2441096769,19.0171869,-98.39366788,621116,San Jerónimo Tecuanipan
CENTRO DE SALUD RURAL CONCENTRADO DE SAN ANDRES CHOLULA,Clínicas de consultorios médicos del sector público,2221358406,19.04836639,-98.29430264,621116,San Andrés Cholula
CENTRO DE SALUD RURAL CONCENTRADO SANTA CLARA OCOYUCAN,Clínicas de consultorios médicos del sector público,2213566590,18.97837649,-98.30381735,621116,Ocoyucan
CENTRO DE SALUD RURAL DISPERSO DE HUEYAPAN PUEBLA,Clínicas de consultorios médicos del sector público,2313110601,19.88282952,-97.44574764,621116,Hueyapan
CENTRO DE SALUD RURAL XOCHITLAN DE VICENTE SUAREZ,Clínicas de consultorios médicos del sector público,2331034092,19.97334341,-97.63180421,621116,Xochitlán de Vicente Suárez
CENTRO DE SALUD SAN ANTONIO CACALOTEPEC,Clínicas de consultorios médicos del sector público,2221694130,19.01312895,-98.29634569,621116,San Andrés Cholula
CENTRO DE SALUD SAN JERONIMO XAYACATLAN,Clínicas de consultorios médicos del sector público,9532226951,18.22083932,-97.91552222,621116,San Jerónimo Xayacatlán
CENTRO DE SALUD SAN LORENZO ALMECATLA,Clínicas de consultorios médicos del sector público,2221084805,19.13972732,-98.23682399,621116,Cuautlancingo
CENTRO DE SALUD SAN RAFAEL COMAC,Clínicas de consultorios médicos del sector público,2221158508,19.03920486,-98.31444935,621116,San Andrés Cholula
CENTRO DE SALUD SAN RAFAEL TLANALAPAN,Clínicas de consultorios médicos del sector público,2481120617,19.29190241,-98.4656872,621116,San Martín Texmelucan
CENTRO DE SALUD SAN SALVADOR CHACHAPA,Clínicas de consultorios médicos del sector público,2222867951,19.04691426,-98.09755849,621116,Amozoc
CENTRO DE SALUD SANTA ANA XALMIMILULCO,Clínicas de consultorios médicos del sector público,2272712571,19.21577816,-98.38667428,621116,Huejotzingo
CENTRO DE SALUD SANTA MARIA CORONANGO,Clínicas de consultorios médicos del sector público,2222893286,19.11233803,-98.30566977,621116,Coronango
CENTRO DE SALUD UN NUCLEO BASICO NORMAL,Clínicas de consultorios médicos del sector público,7761122510,20.23324889,-98.10620154,621116,Naupan
CENTRO DE SALUD URBANO CHIAUTLA,Clínicas de consultorios médicos del sector público,2754312014,18.31210078,-98.61652988,621116,Chiautla
CENTRO DE SALUD URBANO DE ATLIXCO,Clínicas de consultorios médicos del sector público,2444452526,18.90952316,-98.43264659,621116,Atlixco
CENTRO DE SALUD URBANO EL SALVADOR,Clínicas de consultorios médicos del sector público,2221447219,19.04045292,-98.13432285,621116,Puebla
CENTRO DE SALUD URBANO TECAMACHALCO,Clínicas de consultorios médicos del sector público,2494220142,18.88036817,-97.72657598,621116,Tecamachalco
CENTRO DE SALUD VICENTE GUERRERO,Clínicas de consultorios médicos del sector público,2331269663,20.12134232,-97.6561382,621116,Olintla
CENTRO DE SALUD XALACAPAN,Clínicas de consultorios médicos del sector público,2333144986,19.90587989,-97.59035048,621116,Zacapoaxtla
CENTRO INTEGRAL DE SALUD Y BIENESTZAR MIND & SOUL,Hospitales generales del sector privado,2492129560,18.84176411,-97.82475112,622111,Tochtepec
CENTRO MEDICO,Clínicas de consultorios médicos del sector privado,2381118236,18.47104488,-97.39382752,621115,Tehuacán
CENTRO MEDICO 360,Hospitales generales del sector privado,2213418658,19.05999805,-98.26229118,622111,Puebla
CENTRO MEDICO INTEGRAL IXCHEL,Hospitales generales del sector privado,2456880972,18.86174034,-97.37701826,622111,Esperanza
CENTRO MEDICO INTEGRAL TLATLAUQUITEPEC,Clínicas de consultorios médicos del sector privado,2214133721,19.84761199,-97.49629843,621115,Tlatlauquitepec
CENTRO MEDICO LOS ANGELES,Hospitales generales del sector privado,2484842072,19.2891138,-98.43889571,622111,San Martín Texmelucan
CENTRO MEDICO MARGARITA,Hospitales generales del sector privado,2231020744,18.9652852,-97.90370526,622111,Tepeaca
CENTRO MEDICO QUIRURGICO FARCIERT,Clínicas de consultorios médicos del sector privado,2441073418,18.75018332,-98.49140912,621115,Huaquechula
CENTRO MEDICO TECAMACHALCO,Hospitales generales del sector privado,2494220721,18.88309453,-97.7262174,622111,Tecamachalco
CESSA CAÑADA MORELOS,Hospitales generales del sector público,2383889393,18.74084611,-97.41714815,622112,Cañada Morelos
CESSA SAN GABRIEL TETZOYOCAN,Clínicas de consultorios médicos del sector público,2761021387,18.76213616,-97.70287173,621116,Yehualtepec
CESSA XONACATEPEC,Clínicas de consultorios médicos del sector público,2222188232,19.07981873,-98.10975657,621116,Puebla
CLINICA,Clínicas de consultorios médicos del sector público,2313133692,19.80994849,-97.35625548,621116,Teziutlán
CLINICA ALMA YA,Hospitales psiquiátricos y para el tratamiento por adicción del sector privado,2227154600,19.04222471,-98.25013588,622211,Puebla
CLINICA ALPES,Consultorios de medicina general del sector privado,5541862348,18.96326838,-97.82308982,621111,Los Reyes de Juárez
CLINICA BARIATRICA MANRIQUE,Clínicas de consultorios médicos del sector privado,2223247717,19.01976125,-98.20652881,621115,Puebla
CLINICA BELEM CONSULTORIO MEDICO,Consultorios de medicina general del sector privado,2222176837,19.04663121,-98.20697284,621111,Puebla
CLINICA BIOMED,Clínicas de consultorios médicos del sector privado,2224267457,19.08111033,-98.24563323,621115,Puebla
CLINICA CD CA,Consultorios de medicina general del sector privado,2222286274,19.01042151,-98.23032142,621111,Puebla
CLINICA CENTRO MEDICO ACATLAN,Consultorios de medicina general del sector privado,9535405951,18.19316936,-98.05321229,621111,Acatlán
CLINICA CERENE,Consultorios de psicología del sector privado,2225304570,19.02594606,-98.21600875,621331,Puebla
CLINICA CIRTER MEDICINA INTEGRAL Y EMERGENCIAS,Hospitales generales del sector privado,2215647168,19.07928101,-98.26753308,622111,San Pedro Cholula
CLINICA CLAVIJERO,Clínicas de consultorios médicos del sector privado,2228893642,19.03160227,-98.14317687,621115,Puebla
CLINICA CRISTO REY,Hospitales del sector privado de otras especialidades médicas,2491180045,18.88147608,-97.72189689,622311,Tecamachalco
CLINICA DE ALERGIA,Consultorios de medicina especializada del sector privado,2383820312,18.46493398,-97.39462618,621113,Tehuacán
CLINICA DE ALEVIARE DE HEMODIALISIS,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2212805851,19.0333855,-98.202805,621491,Puebla
CLINICA DE ASISTENCIA MEDICA TATOXCA,Consultorios de medicina general del sector privado,2331062331,19.86827981,-97.57700422,621111,Zacapoaxtla
CLINICA DE BIENESTAR Y SALUD,Consultorios de medicina general del sector privado,2222442367,19.02126341,-98.26604853,621111,San Andrés Cholula
CLINICA DE CIRUGIA DE COLUMNA SIN NOMBRE,Consultorios de medicina especializada del sector privado,2223241654,19.02213529,-98.23463108,621113,Puebla
CLINICA DE CIRUGIA FACIAL,Consultorios de medicina especializada del sector privado,2222316776,19.0525107,-98.22561708,621113,Puebla
CLINICA DE CIRUGIA Y PARTOS JOAQUIN COLOMBRES,Consultorios de medicina especializada del sector privado,2222369404,19.05548366,-98.15331643,621113,Puebla
CLINICA DE COLOSPIA,Consultorios de medicina especializada del sector privado,2223520002,19.02213529,-98.23463108,621113,Puebla
CLINICA DE COLUMNA & RODILLA,Consultorios de medicina especializada del sector privado,2223582301,19.03078108,-98.22899097,621113,Puebla
CLINICA DE CONTROL DE PESO EVA EQUILIBRIO VITAL ALTERNATIVO,Consultorios de nutriólogos y dietistas del sector privado,2222775895,19.05849165,-98.25031297,621391,Puebla
CLINICA DE CONTROL DE PESO RIVERE,Consultorios de nutriólogos y dietistas del sector privado,2727820953,18.46480249,-97.38586417,621391,Tehuacán
CLINICA DE EL DOCTOR RODILLA,Consultorios de quiropráctica del sector privado,2211131441,19.08397042,-98.23234164,621311,Puebla
CLINICA DE ESPECIALIDADES MEDICAS DR SAMUEL JOAQUIN FLORES,Clínicas de consultorios médicos del sector privado,2331047547,19.77643667,-97.54950385,621115,Zaragoza
CLINICA DE ESPECIALIDADES MEDICAS LA RAZA,Consultorios de medicina especializada del sector privado,2491197203,18.98562207,-97.78860155,621113,Acatzingo
CLINICA DE ESPECIALIDADES MEDICO QUIRURGICAS DE PUEBLA WMM6,Hospitales generales del sector privado,2223352551,19.04770795,-98.20997683,622111,Puebla
CLINICA DE ESPECIALIDADES MEDICO QUIRURGICAS SAN PEDRO,Consultorios de medicina general del sector privado,2444429718,18.90040448,-98.43844339,621111,Atlixco
CLINICA DE ESPECIALIDADES SAN CARLOS,Consultorios de medicina general del sector privado,2222446836,19.0013311,-98.20533865,621111,Puebla
CLINICA DE ESPECIALIDADES SAN JOSE,Clínicas de consultorios médicos del sector privado,2222410720,18.9720153,-98.23939344,621115,Puebla
CLINICA DE HEMODIALISIS,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2232750135,18.96613252,-97.89784397,621491,Tepeaca
CLINICA DE HEMODIALISIS,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2224080270,19.06617001,-98.17407543,621491,Puebla
CLINICA DE HEMODIALISIS NEFROMEX,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2431014838,18.60433575,-98.46528599,621491,Izúcar de Matamoros
CLINICA DE HEMODIALISIS SALUS,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2226622071,19.05914384,-98.23332814,621491,Puebla
CLINICA DE HEMODIALISIS SAN PABLO,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2216698820,20.27872688,-97.95916603,621491,Xicotepec
CLINICA DE HERIDAS DE PIE DIABETICO,Consultorios de medicina general del sector privado,2311206884,19.81249299,-97.36297605,621111,Teziutlán
CLINICA DE HOMODIALISIS,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2756881510,18.37441335,-98.69246951,621491,Huehuetlán el Chico
CLINICA DE IMAGENOLOGIA SANTA MONICA,Laboratorios médicos y de diagnóstico del sector privado,2382215645,18.45059519,-97.38420463,621511,Tehuacán
CLINICA DE LA ESPALDA,Consultorios de quiropráctica del sector privado,2223931746,19.07514175,-98.19573269,621311,Puebla
CLINICA DE LA MUJER PREVENCION Y DIAGNOSTICO INTEGRAL,Clínicas de consultorios médicos del sector privado,2222254667,19.02689807,-98.19781382,621115,Puebla
CLINICA DE MATERNIDAD INFANTIL MARIA DEL CARMEN,Clínicas de consultorios médicos del sector privado,2434361111,18.60000125,-98.46412546,621115,Izúcar de Matamoros
CLINICA DE MATERNIDAD QUIROGA,Hospitales del sector privado de otras especialidades médicas,7641089775,20.27855539,-97.961766,622311,Xicotepec
CLINICA DE NEFROLOGIA Y HEMODIALISIS TEZIUTLAN,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2311761394,19.82472034,-97.37348977,621491,Teziutlán
CLINICA DE NEURODIAGNOSTICO ANGELES,Consultorios de medicina especializada del sector privado,2227933140,19.02213529,-98.23463108,621113,Puebla
CLINICA DE NUESTRA SEÑORA DEL RICIO,Consultorios de medicina general del sector privado,2481052996,19.27030835,-98.40668251,621111,San Martín Texmelucan
CLINICA DE NUTRICION HEALTY WORLD,Consultorios de nutriólogos y dietistas del sector privado,2122447570,19.02276262,-98.19719052,621391,Puebla
CLINICA DE NUTRICION INTEGRAL Y DEPORTIVA,Consultorios de nutriólogos y dietistas del sector privado,2227085860,19.01231899,-98.19980808,621391,Puebla
CLINICA DE NUTRICION SANYIAD,Consultorios de nutriólogos y dietistas del sector privado,2222114278,19.02436396,-98.19782242,621391,Puebla
CLINICA DE OJOS,Consultorios de optometría,2482074405,19.2934668,-98.43105988,621320,San Martín Texmelucan
CLINICA DE PIES,Otros consultorios del sector privado para el cuidado de la salud,2212577688,19.01229308,-98.20196751,621398,Puebla
CLINICA DE PODOLOGIA,Otros consultorios del sector privado para el cuidado de la salud,2311226695,19.84315199,-97.49848711,621398,Tlatlauquitepec
CLINICA DE PODOLOGIA SIN NOMBRE,Otros consultorios del sector privado para el cuidado de la salud,2222432250,19.02571711,-98.21004102,621398,Puebla
CLINICA DE PSICOLOGIA SIN NOMBRE,Consultorios de psicología del sector privado,2228484082,20.17404256,-98.04844795,621331,Huauchinango
CLINICA DE PSICOLOGIA SIN NOMBRE,Consultorios de psicología del sector privado,2444458624,18.9159301,-98.41572003,621331,Atlixco
CLINICA DE SALUD 5 DE MAYO,Otros consultorios del sector público para el cuidado de la salud,2311051831,19.80338391,-97.38809122,621399,Chignautla
CLINICA DE SALUD MENTAL MINERVA,Hospitales psiquiátricos y para el tratamiento por adicción del sector privado,2214170489,19.04552388,-98.20257379,622211,Puebla
CLINICA DE SECTOR SALUD,Clínicas de consultorios médicos del sector público,7647630460,20.20542758,-97.98502829,621116,Huauchinango
CLINICA DEL AZUCAR,Consultorios de medicina especializada del sector privado,2229101832,19.05522925,-98.21925033,621113,Puebla
CLINICA DEL CARMEN,Hospitales generales del sector privado,2383822089,18.45449883,-97.39530951,622111,Tehuacán
CLINICA DEL DOLOR Y CUIDADOS PALIATIVOS ANESTESIOLOGOS,Consultorios de medicina especializada del sector privado,5554162699,19.02213529,-98.23463108,621113,Puebla
CLINICA DEL INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE PUEBLA UMF ACATZINGO,Hospitales generales del sector público,2382733782,18.98203105,-97.78731214,622112,Acatzingo
CLINICA DEL SUR,Consultorios de medicina general del sector privado,2224269287,18.99149112,-98.24616778,621111,Puebla
CLINICA DERMATOLOGICA Y CIRUGIA ESTETICA DE PUEBLA,Clínicas de consultorios médicos del sector privado,2222669168,19.02687342,-98.19175029,621115,Puebla
CLINICA EL CRISTO,Consultorios de medicina general del sector privado,2225687792,19.26137663,-98.40622651,621111,San Martín Texmelucan
CLINICA EL VERGEL,Consultorios de medicina general del sector privado,2227500511,19.04330335,-98.22802464,621111,Puebla
CLINICA EMANUEL,Hospitales generales del sector privado,2231110890,18.96324917,-97.90545196,622111,Tepeaca
CLINICA FACIAL Y REDUCTIVA,Otros consultorios del sector privado para el cuidado de la salud,2222402505,19.035419,-98.20028343,621398,Puebla
CLINICA FAMILIAR SAN JOSE,Consultorios de medicina general del sector privado,2225045784,19.06565295,-98.23651266,621111,Puebla
CLINICA FARMADEM,Consultorios de medicina especializada del sector privado,2441220606,18.89206407,-98.43436961,621113,Atlixco
CLINICA GRUPO MEDICO ROSALES STEVENSON,Consultorios de medicina general del sector privado,2313134294,19.81335722,-97.36362829,621111,Teziutlán
CLINICA GRUPO ROSALES STEVENSON,Clínicas de consultorios médicos del sector privado,2313134534,19.81310453,-97.36365389,621115,Teziutlán
CLINICA GUADALUPE,Otros centros del sector privado para la atención de pacientes que no requieren hospitalización,2228125396,19.09840227,-98.25681176,621491,Cuautlancingo
CLINICA GUADALUPE,Clínicas de consultorios médicos del sector privado,2381183905,18.46919047,-97.39833497,621115,Tehuacán
CLINICA GUADALUPE,Consultorios de medicina general del sector privado,2272760469,19.16103071,-98.40867391,621111,Huejotzingo
